1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,21741RSTLMINTER,110000555907,RUST-OLEUM CORP IN MD,16410 INDUSTRIAL LN,WILLIAMSPORT,WASHINGTON,MD,21795,,,39.597398,-77.800943,,RPM INTERNATIONAL INC,005054420,RPM INTERNATIONAL INC,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324223154788,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,292.000,497.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,789.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,573.000,0.000,0.000,577.000,516937.000,0.000,0.000,0.000,0.000,516937.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,517514.000,1366.000,0.000,0.000,789.000,0.000,577.000,0.000,0.000,0.000,516937.000,0.000,0.000,518303.000,,PRODUCTION,1.100
2024,21227CHSPK6754S,110000340024,PRECOAT METALS,6754 SANTA BARBARA CT,ELKRIDGE,HOWARD,MD,21075,,,39.187013,-76.742830,,AZZ INC,NA,AZZ INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222518007,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,174.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,174.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1285.200,0.000,0.000,0.000,0.000,1285.200,4210.140,0.000,4210.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5495.340,174.650,0.000,0.000,174.650,0.000,0.000,17830.000,4210.140,0.000,1285.200,6240.570,0.000,29740.560,,PRODUCTION,0.610
2024,2087WGRFFT1LEWI,110071732591,GRIFFITH ENERGY SERVICES - DAMASCUS FUELS PLANT,10000 LEWIS DR,DAMASCUS,MONTGOMERY,MD,20872,,,39.290561,-77.206759,,STAR GROUP LP,NA,STAR GROUP LP,NA,,NA,NO,999,Other,,,,,,,457210,,,,,,1324223095668,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21741RSTLMINTER,110000555907,RUST-OLEUM CORP IN MD,16410 INDUSTRIAL LN,WILLIAMSPORT,WASHINGTON,MD,21795,,,39.597398,-77.800943,,RPM INTERNATIONAL INC,005054420,RPM INTERNATIONAL INC,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324223154826,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,504.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,504.000,0.000,0.000,0.000,0.000,6976.000,6976.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7480.000,504.000,0.000,0.000,0.000,0.000,504.000,0.000,0.000,0.000,6976.000,0.000,0.000,7480.000,,PRODUCTION,1.100
2024,21741RSTLMINTER,110000555907,RUST-OLEUM CORP IN MD,16410 INDUSTRIAL LN,WILLIAMSPORT,WASHINGTON,MD,21795,,,39.597398,-77.800943,,RPM INTERNATIONAL INC,005054420,RPM INTERNATIONAL INC,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324223154814,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,21.000,605.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,626.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1706.000,0.000,0.000,1717.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1717.000,2343.000,0.000,0.000,626.000,0.000,1717.000,0.000,0.000,0.000,0.000,0.000,0.000,2343.000,,PRODUCTION,1.100
2024,2123WCLNHR191RU,110029273417,CLEAN HARBORS OF BALTIMORE INC.,1910 RUSSELL STREET,BALTIMORE,BALTIMORE (CITY),MD,21230,,,39.270654,-76.632639,,CLEAN HARBORS INC,039322250,CLEAN HARBORS INC,NA,,NA,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324223156896,Hexachlorobenzene,NO,0000118741,118-74-1,30346,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14290.670,0.000,14290.670,,PRODUCTION,3.500
2024,20707LRLRD5501V,110008055013,SCHUSTER CONCRETE READY MIX LLC-VAN DUSEN RD,5501 VAN DUSEN RD,LAUREL,PRINCE GEORGE'S,MD,20707,,,39.080545,-76.918944,,SCHUSTER CONCRETE READY MIX LLC,NA,SCHUSTER CONCRETE READY MIX LLC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222430771,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,,PRODUCTION,1.020
2024,2122WCHSPK2111V,110043418922,CHESAPEAKE OPTICAL LABORATORY,2111 VAN DEMAN ST,DUNDALK,BALTIMORE (CITY),MD,21224,,,39.264357,-76.535400,,ESSILOR LABORATORIES OF AMERICA,064114564,ESSILORLUXOTTICA USA INC,ESSILORLUXOTTICA S.A.,NA,ESSILORLUXOTTICA SA,NO,339,Miscellaneous Manufacturing,,,,,,,339115,,,,,,1324222951547,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.600,0.000,2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,0.000,0.000,152.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,152.600,152.600,0.000,0.000,0.000,0.000,152.600,0.000,0.000,0.000,0.000,0.000,0.000,152.600,,PRODUCTION,0.990
2024,2107WLTCMF19CLA,110071423698,ELITE COMFORT SOLUTIONS - HAVRE DE GRACE,1900 CLARK ROAD,HAVRE DE GRACE,HARFORD,MD,21078,,,39.530576,-76.115543,,LEGGETT & PLATT INC,007140064,LEGGETT & PLATT INC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1324222561045,Toluene diisocyanate (mixed isomers),NO,0026471625,26471-62-5,239681,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.001,2.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.837,0.000,0.000,2.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.837,,PRODUCTION,11.720
2024,2073WSMCLN568KI,110071071826,SMO CLINTON PLANT,5608 KIRBY RD,CLINTON,PRINCE GEORGE'S,MD,20735,,,38.783284,-76.910730,,STAR GROUP LP,NA,STAR GROUP LP,NA,,NA,NO,999,Other,,,,,,,457210,,,,,,1324223096708,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21230SHRWN2325H,110000340131,SHERWIN-WILLIAMS CO,2325 HOLLINS FERRY RD,BALTIMORE,BALTIMORE (CITY),MD,21230,,,39.263753,-76.642670,,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324223129040,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,10.000,145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,1111.000,0.000,1111.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1117.000,160.000,0.000,0.000,155.000,5.000,0.000,0.000,1111.000,0.000,0.000,0.000,1.000,1272.000,,PRODUCTION,0.960
2024,21157GRFFT8SULL,110002341476,GRIFFITH ENERGY SERVICES INC BARE,8 SULLIVAN AVE,WESTMINSTER,CARROLL,MD,21157,,,39.588030,-76.996047,,STAR GROUP LP,NA,STAR GROUP LP,NA,,NA,NO,999,Other,,,,,,,457210,,,,,,1324223106206,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,21795XRXSCRTE3B,110000340578,XERXES CORP,16404 ELLIOTT PKWY,WILLIAMSPORT,WASHINGTON,MD,21795,,,39.621017,-77.800995,,NA,,MATTR CORP USA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1324222864860,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,114060.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114060.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114060.000,0.000,0.000,114060.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114060.000,,PRODUCTION,1.040
2024,21237STLTN1101T,110002097132,INDEPENDENT CAN CO,1101 TODDS LN,ROSEDALE,BALTIMORE,MD,21237,,,39.322005,-76.499706,,NA,,INDEPENDENT CAN CO,NA,,NA,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1324222686255,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,331.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,331.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,613.000,613.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,613.000,331.000,0.000,0.000,331.000,0.000,0.000,0.000,0.000,0.000,613.000,0.000,0.000,944.000,,PRODUCTION,0.720
2024,21224BLDNG1500P,110001767464,BUILDING MATERIALS MANUFACTURING LLC,1500 S PONCA ST,BALTIMORE,BALTIMORE (CITY),MD,21224,,,39.276046,-76.554340,,G HOLDINGS INC,NA,G HOLDINGS INC,NA,,NA,NO,324,Petroleum,,,,,,,324122,,,,,,1324222526244,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.013,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.215,0.000,0.000,0.015,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.215,,PRODUCTION,0.930
2024,21502SWRRR11600,110000551055,AES WARRIOR RUN INC,11600 MEXICO FARMS RD SE,CUMBERLAND,ALLEGANY,MD,21502,,,39.598758,-78.744078,,AES CORP,043857812,AES CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1324222610192,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,28.000,3839.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3867.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3867.000,0.000,0.000,3867.000,0.000,0.000,0.000,0.000,0.000,0.000,129718.000,0.000,133585.000,,PRODUCTION,0.500
2024,21224GLDBN2301S,110001251797,GOLD BOND BUILDING PRODUCTS - BALTIMORE,2301 S NEWKIRK ST,BALTIMORE,BALTIMORE (CITY),MD,21224,,,39.265546,-76.555299,,SPANGLER COS INC,055165518,SPANGLER COS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327420,,,,,,1324222853867,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.450,2.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1168.950,0.000,0.000,0.000,0.000,0.000,0.000,1168.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1168.950,1171.650,0.000,0.000,2.700,1168.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1171.650,,PRODUCTION,0.990
2024,2180WTRNTY21KIL,110071440424,TRINITY STERILE,201 KILEY DR,SALISBURY,WICOMICO,MD,21801,,,38.402217,-75.572715,,NA,,NA,NA,,NA,NO,999,Other,,,,,,,423450,,,,,,1324222699769,Ethylene oxide,NO,0000075218,75-21-8,5405,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250.000,0.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.478,0.000,0.000,250.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.478,,PRODUCTION,0.970
2024,21226WRGRC5500C,110000867214,GRACE DAVISON-CURTIS BAY WORKS,5500 CHEMICAL RD,BALTIMORE,BALTIMORE (CITY),MD,21226,,,39.212538,-76.567648,,W R GRACE & CO,001367846,W R GRACE & CO,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1324223192081,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,48713.000,0.000,0.000,0.000,0.000,0.000,1223.000,0.000,0.000,0.000,0.000,0.000,49936.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49936.000,0.000,1223.000,48713.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49936.000,,PRODUCTION,0.960
2024,21740MCKTR1999P,110000340391,MACK TRUCKS INC,13302 PENNSYLVANIA AVE,HAGERSTOWN,WASHINGTON,MD,21742,,,39.678469,-77.720055,,VOLVO GROUP,NA,VOLVO GROUP,AB VOLVO,353952559,AB VOLVO,NO,336,Transportation Equipment,,,,,,,336350,,,,,,1324223221730,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.110,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,43.670,0.000,43.670,0.000,0.000,0.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,329.000,0.000,373.440,0.000,0.000,0.000,0.000,37044.000,37044.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37417.440,373.760,0.000,0.000,0.320,16.595,356.845,0.000,0.000,0.000,37044.000,0.000,0.000,37417.760,,PRODUCTION,1.020
2024,2178WVPCNC5151A,110001276333,EVAPCO INC-TANEYTOWN,5151 ALLENDALE LANE,TANEYTOWN,CARROLL,MD,21787,,,39.653227,-77.180614,,EVAPCO INC,080546625,EVAPCO INC,NA,,NA,NO,333,Machinery,,,,,,,333415,,,,,,1324222829057,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,37000.000,37000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37018.000,23.000,0.000,0.000,5.000,18.000,0.000,0.000,0.000,0.000,37000.000,0.000,0.000,37023.000,,PRODUCTION,1.000
2024,2107WNRTHR715TR,,NORTHROP GRUMMAN SYSTEMS CORP. - TROY HILL 4,7150 TROY HILL DR - SUITE 500,ELKRIDGE,HOWARD,MD,21075,,,39.198079,-76.751358,,NORTHROP GRUMMAN CORP,008255408,NORTHROP GRUMMAN CORP,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334511,,,,,,1324223060334,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.067,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.164,0.000,0.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.268,0.000,0.000,0.098,0.109,0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.268,,,
